0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199
2, 73, 12, 39, 48, 38, 2, 68, 75, 54, 73, 2, 6, 73, 29, 30, 9, 10, 73, 13, 2, 39, 59, 53, 63, 48, 25, 46, 48, 32, 44, 40, 34, 23, 25, 67, 61, 40, 2, 2, 27, 40, 63, 73, 57, 73, 19, 2, 28, 6, 22, 40, 5, 45, 10, 39, 25, 27, 56, 9, 40, 42, 9, 53, 73, 52, 2, 9, 43, 30, 77, 27, 46, 11, 2, 67, 9, 74, 9, 2, 62, 38, 40, 28, 28, 30, 15, 9, 41, 67, 67, 30, 72, 40, 9, 8, 78, 73, 48, 13, 73, 2, 2, 22, 29, 77, 11, 24, 27, 2, 67, 15, 38, 29, 27, 2, 50, 53, 16, 37, 40, 53, 53, 70, 36, 9, 40, 15, 48, 27, 53, 53, 48, 2, 73, 40, 27, 30, 2, 27, 33, 25, 73, 10, 64, 67, 73, 30, 30, 40, 7, 38, 13, 29, 53, 59, 48, 32, 2, 55, 29, 15, 40, 30, 47, 69, 67, 37, 30, 2, 7, 50, 9, 9, 34, 54, 48, 18, 31, 7, 1, 20, 40, 59, 34, 48, 2, 73, 2, 16, 1, 71, 65, 48, 2, 53, 9, 27, 9, 34
1, 60, 40, 32, 40, 2, 23, 43, 1, 6, 60, 1, 1, 54, 19, 23, 22, 61, 60, 6, 1, 23, 48, 43, 40, 22, 40, 6, 3, 4, 66, 22, 6, 54, 20, 54, 6, 32, 1, 1, 20, 32, 6, 60, 19, 60, 6, 1, 60, 1, 60, 6, 43, 32, 0, 40, 22, 20, 65, 27, 32, 41, 29, 6, 60, 12, 1, 22, 54, 23, 23, 32, 29, 54, 1, 54, 6, 33, 6, 1, 33, 12, 32, 60, 60, 23, 32, 6, 33, 27, 27, 40, 23, 32, 6, 23, 33, 60, 40, 22, 60, 3, 1, 60, 22, 6, 6, 1, 32, 1, 54, 1, 32, 6, 65, 1, 12, 6, 1, 6, 29, 22, 43, 12, 60, 6, 32, 29, 1, 40, 40, 54, 1, 1, 60, 32, 23, 40, 40, 20, 64, 32, 60, 0, 27, 54, 60, 32, 20, 32, 6, 29, 6, 6, 54, 48, 40, 6, 1, 40, 6, 40, 19, 23, 54, 17, 60, 30, 31, 1, 43, 22, 29, 43, 27, 60, 48, 54, 17, 6, 48, 1, 32, 23, 60, 23, 5, 60, 9, 41, 61, 60, 6, 1, 1, 6, 27, 6, 54, 2
1, 25, 1, 18, 20, 12, 5, 12, 1, 6, 25, 1, 1, 24, 6, 11, 12, 0, 24, 6, 1, 18, 23, 20, 18, 12, 20, 6, 1, 12, 23, 18, 14, 24, 6, 24, 6, 20, 1, 1, 11, 18, 20, 25, 20, 24, 6, 1, 25, 1, 25, 6, 6, 18, 23, 18, 6, 11, 10, 24, 6, 31, 18, 6, 25, 6, 1, 12, 24, 18, 13, 18, 18, 25, 1, 24, 25, 23, 12, 1, 30, 9, 18, 25, 25, 11, 18, 6, 23, 6, 6, 20, 5, 18, 12, 1, 19, 14, 23, 6, 25, 1, 1, 25, 6, 14, 6, 0, 18, 20, 25, 1, 18, 18, 18, 1, 6, 6, 1, 6, 6, 25, 12, 6, 25, 12, 18, 12, 1, 20, 6, 25, 1, 1, 25, 18, 11, 20, 20, 11, 19, 6, 25, 0, 22, 24, 25, 11, 13, 18, 6, 6, 12, 6, 24, 23, 20, 6, 1, 1, 6, 1, 18, 11, 25, 11, 14, 6, 13, 1, 6, 6, 20, 6, 6, 24, 23, 25, 11, 22, 1, 20, 6, 18, 24, 20, 20, 25, 30, 11, 0, 25, 6, 1, 1, 14, 24, 12, 24, 25
12, 16, 12, 10, 12, 7, 8, 7, 14, 15, 16, 1, 1, 15, 3, 12, 3, 14, 16, 3, 12, 8, 14, 3, 10, 3, 12, 3, 1, 7, 14, 3, 3, 15, 3, 15, 3, 12, 1, 1, 20, 10, 3, 16, 3, 15, 3, 1, 16, 1, 16, 3, 3, 10, 0, 8, 3, 6, 1, 3, 10, 8, 3, 3, 16, 3, 1, 3, 16, 10, 8, 12, 3, 16, 1, 7, 3, 14, 3, 1, 14, 19, 10, 16, 16, 8, 7, 7, 14, 16, 16, 12, 8, 8, 7, 12, 14, 16, 12, 3, 16, 1, 1, 16, 7, 3, 16, 1, 10, 1, 15, 12, 3, 3, 6, 1, 3, 7, 1, 3, 3, 7, 7, 3, 16, 3, 10, 3, 1, 12, 3, 15, 12, 1, 16, 6, 6, 12, 14, 6, 14, 3, 16, 14, 3, 16, 16, 6, 8, 3, 3, 3, 3, 3, 15, 14, 12, 7, 1, 12, 3, 12, 10, 10, 15, 16, 15, 10, 8, 1, 3, 3, 3, 3, 3, 15, 12, 16, 6, 3, 12, 12, 3, 10, 16, 12, 12, 16, 1, 6, 0, 16, 3, 1, 1, 3, 7, 3, 16, 3
1, 10, 7, 6, 3, 4, 5, 10, 1, 2, 10, 1, 1, 9, 2, 1, 2, 8, 4, 2, 1, 5, 8, 2, 6, 4, 6, 2, 1, 4, 1, 2, 2, 10, 2, 9, 4, 6, 1, 7, 3, 6, 2, 10, 2, 9, 2, 1, 10, 1, 10, 2, 9, 6, 8, 6, 4, 3, 3, 2, 2, 5, 2, 2, 10, 2, 1, 2, 9, 5, 5, 5, 2, 10, 1, 4, 2, 8, 2, 1, 8, 3, 6, 10, 10, 3, 2, 4, 8, 10, 10, 5, 5, 6, 2, 7, 8, 10, 7, 2, 10, 8, 1, 10, 2, 2, 2, 1, 6, 7, 4, 1, 2, 2, 3, 1, 2, 2, 1, 2, 5, 4, 10, 2, 10, 2, 6, 2, 7, 6, 2, 4, 1, 1, 10, 3, 3, 12, 7, 3, 8, 2, 10, 8, 2, 9, 10, 5, 3, 5, 2, 2, 2, 2, 9, 8, 7, 4, 1, 8, 2, 7, 3, 5, 10, 11, 4, 2, 5, 8, 2, 2, 2, 2, 2, 9, 7, 2, 3, 2, 7, 7, 2, 5, 10, 7, 7, 10, 5, 4, 13, 4, 2, 1, 8, 10, 9, 4, 4, 10
0, 9, 6, 5, 6, 1, 4, 3, 0, 9, 9, 0, 0, 3, 1, 6, 1, 7, 9, 1, 6, 4, 7, 1, 5, 3, 6, 1, 0, 3, 7, 1, 3, 8, 1, 8, 1, 4, 0, 4, 2, 4, 1, 9, 1, 8, 1, 0, 9, 0, 9, 1, 1, 5, 7, 4, 1, 2, 2, 8, 1, 2, 1, 1, 9, 1, 0, 1, 8, 4, 6, 2, 1, 8, 0, 9, 1, 7, 1, 4, 7, 2, 5, 9, 9, 4, 1, 1, 7, 1, 3, 5, 4, 4, 1, 6, 7, 9, 6, 1, 9, 0, 0, 9, 1, 1, 3, 7, 2, 0, 8, 0, 1, 5, 2, 0, 1, 1, 0, 1, 1, 9, 3, 1, 9, 1, 5, 1, 6, 5, 1, 8, 0, 0, 9, 2, 2, 4, 6, 2, 7, 1, 9, 7, 8, 8, 9, 4, 4, 2, 1, 1, 1, 1, 3, 7, 6, 1, 0, 0, 1, 6, 2, 4, 8, 2, 3, 5, 4, 0, 3, 1, 1, 1, 3, 8, 6, 8, 2, 1, 6, 6, 1, 2, 9, 6, 6, 9, 4, 5, 7, 9, 1, 0, 0, 1, 1, 1, 1, 9
6, 9, 6, 2, 4, 1, 4, 3, 0, 9, 9, 0, 0, 9, 1, 2, 1, 0, 9, 1, 6, 4, 7, 1, 4, 3, 6, 1, 0, 3, 7, 2, 3, 9, 1, 8, 1, 2, 4, 6, 2, 2, 1, 9, 1, 9, 1, 6, 9, 0, 9, 1, 1, 2, 7, 4, 1, 2, 2, 1, 1, 5, 1, 1, 9, 1, 6, 1, 9, 4, 4, 4, 1, 9, 6, 8, 9, 7, 1, 4, 7, 2, 5, 9, 9, 2, 1, 1, 7, 1, 8, 4, 4, 4, 1, 6, 7, 9, 6, 3, 9, 6, 0, 9, 1, 1, 1, 0, 2, 0, 8, 6, 1, 1, 2, 0, 1, 1, 0, 1, 1, 3, 1, 1, 9, 1, 5, 1, 6, 4, 1, 8, 0, 0, 9, 2, 2, 4, 6, 2, 7, 1, 9, 7, 1, 8, 9, 4, 2, 1, 1, 1, 1, 1, 8, 7, 6, 3, 0, 0, 1, 6, 2, 2, 9, 2, 8, 1, 4, 0, 1, 1, 1, 1, 3, 9, 6, 8, 2, 1, 6, 6, 1, 4, 9, 6, 5, 9, 4, 2, 0, 9, 1, 6, 6, 1, 8, 1, 1, 1
6, 9, 6, 5, 4, 1, 4, 1, 0, 9, 9, 0, 0, 8, 1, 2, 1, 7, 9, 1, 6, 4, 0, 1, 5, 9, 6, 1, 0, 1, 0, 1, 1, 9, 1, 9, 1, 4, 4, 4, 2, 2, 1, 9, 1, 9, 1, 4, 9, 6, 9, 1, 8, 2, 7, 5, 1, 2, 2, 1, 1, 2, 1, 1, 9, 1, 4, 1, 9, 2, 4, 2, 1, 9, 0, 3, 1, 7, 1, 4, 7, 2, 4, 9, 9, 2, 1, 1, 7, 1, 1, 4, 2, 2, 1, 2, 7, 9, 7, 1, 9, 0, 6, 9, 1, 3, 1, 6, 2, 6, 9, 6, 1, 2, 5, 0, 1, 9, 6, 1, 1, 3, 1, 1, 9, 1, 2, 1, 4, 2, 1, 8, 0, 6, 9, 5, 2, 4, 6, 2, 7, 1, 9, 7, 1, 9, 9, 2, 2, 1, 1, 1, 1, 1, 9, 0, 2, 1, 6, 0, 1, 6, 2, 2, 9, 2, 1, 1, 4, 0, 1, 1, 1, 1, 1, 9, 6, 8, 2, 1, 6, 4, 1, 4, 9, 2, 4, 9, 4, 2, 0, 9, 1, 6, 6, 1, 8, 1, 1, 9
6, 9, 6, 4, 4, 1, 4, 1, 0, 9, 9, 6, 0, 1, 1, 2, 1, 7, 9, 1, 6, 4, 0, 1, 4, 1, 6, 1, 0, 1, 0, 1, 9, 9, 1, 9, 1, 4, 4, 6, 4, 2, 1, 9, 1, 9, 1, 6, 9, 0, 9, 1, 8, 5, 7, 2, 1, 2, 2, 9, 1, 5, 1, 1, 9, 1, 0, 1, 9, 4, 4, 4, 1, 9, 0, 9, 1, 7, 1, 4, 7, 2, 2, 9, 9, 4, 1, 1, 7, 9, 9, 4, 4, 4, 1, 6, 0, 9, 6, 1, 9, 0, 4, 9, 1, 1, 8, 4, 2, 6, 9, 4, 1, 1, 2, 6, 1, 1, 0, 1, 1, 8, 1, 1, 9, 1, 5, 1, 4, 2, 1, 9, 0, 0, 9, 2, 2, 4, 6, 2, 7, 1, 9, 7, 9, 9, 9, 4, 4, 1, 1, 1, 1, 1, 9, 0, 6, 1, 0, 6, 1, 6, 5, 2, 9, 5, 8, 1, 4, 0, 1, 1, 1, 1, 1, 9, 6, 9, 4, 1, 6, 6, 1, 2, 1, 4, 4, 9, 4, 2, 0, 9, 1, 6, 0, 1, 9, 1, 1, 1
5, 8, 5, 3, 5, 1, 3, 1, 5, 1, 8, 0, 5, 8, 1, 5, 1, 6, 8, 1, 5, 3, 0, 1, 3, 1, 5, 1, 5, 1, 0, 1, 8, 8, 1, 8, 1, 3, 0, 3, 2, 2, 1, 8, 1, 8, 1, 5, 8, 0, 8, 2, 1, 2, 6, 3, 1, 3, 3, 1, 1, 4, 1, 1, 8, 1, 0, 1, 8, 3, 3, 3, 1, 8, 5, 8, 1, 6, 1, 3, 6, 4, 2, 8, 8, 3, 1, 1, 6, 8, 1, 3, 3, 3, 1, 5, 0, 8, 5, 1, 8, 0, 0, 8, 1, 1, 8, 5, 2, 0, 8, 5, 1, 1, 2, 5, 1, 1, 3, 1, 1, 7, 1, 1, 8, 1, 3, 1, 5, 2, 8, 8, 5, 5, 8, 2, 2, 3, 5, 2, 6, 1, 8, 6, 1, 8, 8, 2, 3, 1, 1, 1, 8, 1, 8, 0, 3, 1, 5, 0, 1, 5, 2, 3, 8, 2, 8, 1, 3, 5, 1, 1, 1, 1, 8, 8, 5, 8, 3, 1, 5, 5, 2, 3, 8, 5, 3, 8, 3, 3, 0, 8, 1, 3, 5, 1, 8, 1, 1, 8
