3.026079093902051594e-03,nan,2.326397666993644791e-03,nan,1.877860800714218096e-03,nan,1.364423231516154363e-03,nan,9.359589966825104758e-04,nan,6.659753189977764016e-04,nan,3.573905907587163785e-04,nan,1.522323952239047393e-04,nan,5.083020508666300402e-05,nan,1.343398548842584277e-05,nan,2.860284717326816374e-05,nan,nan
2.686368919025624441e-03,nan,2.141685346718223519e-03,nan,1.631924740587484875e-03,nan,1.249927205526120281e-03,nan,8.715786782990112740e-04,nan,5.911578460354751079e-04,nan,3.250110559902219488e-04,nan,1.390186711127523961e-04,nan,4.574680335915687270e-05,nan,1.359760628811921903e-05,nan,1.914480842675024411e-05,nan,nan
4.383133899022876104e-03,nan,3.608743414699867522e-03,nan,2.780282615467672292e-03,nan,2.124494158756259649e-03,nan,1.497091638524237914e-03,nan,9.959833066511129037e-04,nan,5.483287822787878078e-04,nan,2.370123715350838265e-04,nan,7.760872657332431202e-05,nan,2.364654417981816093e-05,nan,2.376151632910645563e-05,nan,nan
6.663277264320588422e-03,nan,5.587128064223449708e-03,nan,4.374337148365692839e-03,nan,3.339654058357322507e-03,nan,2.371811167993146015e-03,nan,1.558816847028172839e-03,nan,8.563812334473880740e-04,nan,3.736673481475491455e-04,nan,1.221196769623553277e-04,nan,3.684652999356658392e-05,nan,2.604967627863238584e-05,nan,nan
9.350619949395911831e-03,nan,7.917083206275793428e-03,nan,6.310007985568425772e-03,nan,4.825324427546205663e-03,nan,3.440493274673206252e-03,nan,2.244980549980649717e-03,nan,1.232124299946921490e-03,nan,5.407145010196954312e-04,nan,1.767622722821720824e-04,nan,5.102650335674239134e-05,nan,2.650393468980394225e-05,nan,nan
1.207230300137725719e-02,nan,1.029626110517002646e-02,nan,8.321554184453660782e-03,nan,6.398368470129109017e-03,nan,4.561452791293972749e-03,nan,2.965378835762238346e-03,nan,1.631928585139524011e-03,nan,7.169137828812458457e-04,nan,2.345155850202523752e-04,nan,6.339239859292387718e-05,nan,2.727326971851602675e-05,nan,nan
1.446248911094201971e-02,nan,1.243182069773707960e-02,nan,1.011691859902087709e-02,nan,7.834322514251021441e-03,nan,5.571017176352566387e-03,nan,3.615973211892241791e-03,nan,2.003644894928951429e-03,nan,8.770937065640287611e-04,nan,2.866448940604056405e-04,nan,7.265154885978922130e-05,nan,3.069887669844384534e-05,nan,nan
1.644798081873088610e-02,nan,1.424989873580719685e-02,nan,1.162946147844938667e-02,nan,9.035853251836653902e-03,nan,6.406122262319772880e-03,nan,4.157532974196543989e-03,nan,2.324037817540475139e-03,nan,1.008908882090346279e-03,nan,3.290317115226218283e-04,nan,7.997556118472249058e-05,nan,3.699750249174857392e-05,nan,nan
1.837816758107581327e-02,nan,1.601472477255189847e-02,nan,1.309088621006764680e-02,nan,1.015207372176186659e-02,nan,7.190431876632640343e-03,nan,4.672199494181882191e-03,nan,2.628346550408184896e-03,nan,1.126337136054532265e-03,nan,3.668284611465852515e-04,nan,8.817879722465899101e-05,nan,4.411193634879203212e-05,nan,nan
2.084561357846933735e-02,nan,1.820205213302185029e-02,nan,1.492431075796384586e-02,nan,1.153968384686951919e-02,nan,8.192327451159412896e-03,nan,5.329233034913348314e-03,nan,2.997263177136808704e-03,nan,1.266194538824215714e-03,nan,4.104839187750069281e-04,nan,1.007097314333502082e-04,nan,5.075522650683220909e-05,nan,nan
