1.154500938804640768e-02,nan,9.083791156118691673e-03,nan,7.230148999754779440e-03,nan,6.475124476674172860e-03,nan,6.077221445971928496e-03,nan,5.573354482018772968e-03,nan,4.878746561657319389e-03,nan,4.025502850844663201e-03,nan,3.099514529847352453e-03,nan,2.156681947558560832e-03,nan,1.363296765394299975e-03,nan,nan
1.116388646647249912e-02,nan,9.174711566580217095e-03,nan,7.474682677273311940e-03,nan,6.594517526520131574e-03,nan,6.023482008933994311e-03,nan,5.394489327956835008e-03,nan,4.641494432469327192e-03,nan,3.783821162504308333e-03,nan,2.876833288638553244e-03,nan,1.993608950680672218e-03,nan,1.237327271356000692e-03,nan,nan
1.945700188078697962e-02,nan,1.648347014918381467e-02,nan,1.370746231225141235e-02,nan,1.198716543275518513e-02,nan,1.073215132457358556e-02,nan,9.440834573020976533e-03,nan,8.019980173051412947e-03,nan,6.481123253609235267e-03,nan,4.893997305109073180e-03,nan,3.374936054250840187e-03,nan,2.070133082543464727e-03,nan,nan
3.084590153251045783e-02,nan,2.697338063491478907e-02,nan,2.303515029281567178e-02,nan,1.994118179368169902e-02,nan,1.745531139202334894e-02,nan,1.507218989602655476e-02,nan,1.264097230826143579e-02,nan,1.012610605538181302e-02,nan,7.595646671255580802e-03,nan,5.211292217415213618e-03,nan,3.165180180143523005e-03,nan,nan
4.362364428743038813e-02,nan,3.920106524058201286e-02,nan,3.447253784343173172e-02,nan,2.957303799050446311e-02,nan,2.537740789200506122e-02,nan,2.157677834247914359e-02,nan,1.790697474480311413e-02,nan,1.423787369836126276e-02,nan,1.061929694190584181e-02,nan,7.252437747432210341e-03,nan,4.373371259197828161e-03,nan,nan
5.417479165705404304e-02,nan,4.946963035658314550e-02,nan,4.448990512645475265e-02,nan,3.812258760030687310e-02,nan,3.239336096703560736e-02,nan,2.731225314971327464e-02,nan,2.253064865487315951e-02,nan,1.782859442040745507e-02,nan,1.324401608749522195e-02,nan,9.013560335038034096e-03,nan,5.412401550469409482e-03,nan,nan
5.883808359642028751e-02,nan,5.388750653920859612e-02,nan,4.887367244883254747e-02,nan,4.227315822710830256e-02,nan,3.601193560102634167e-02,nan,3.036879248323555436e-02,nan,2.503395860391923258e-02,nan,1.977788349027021983e-02,nan,1.466045640376828323e-02,nan,9.955021095652679883e-03,nan,5.968909864459329313e-03,nan,nan
5.679703576055335212e-02,nan,5.187552253671787184e-02,nan,4.712028129050211539e-02,nan,4.113539394057012105e-02,nan,3.529708675066393908e-02,nan,2.990301591841327405e-02,nan,2.470347402682594035e-02,nan,1.951953943787486725e-02,nan,1.445100839950605280e-02,nan,9.796614880265140657e-03,nan,5.877304870941263415e-03,nan,nan
5.027411885435605771e-02,nan,4.593128055488662764e-02,nan,4.189274624878439046e-02,nan,3.660618888361595602e-02,nan,3.148656267923592711e-02,nan,2.673910080338141176e-02,nan,2.210426152314155790e-02,nan,1.744676805737790937e-02,nan,1.288608735812928410e-02,nan,8.716248176476334639e-03,nan,5.237724339741471093e-03,nan,nan
4.222476138131402851e-02,nan,3.885712162368483436e-02,nan,3.584505117660304746e-02,nan,3.111322550419615487e-02,nan,2.659462457641424693e-02,nan,2.251220284377656103e-02,nan,1.854599989865884924e-02,nan,1.457462792570963193e-02,nan,1.071025340819203170e-02,nan,7.212162033142789988e-03,nan,4.341467189072022691e-03,nan,nan
