1.219631618936867570e-03,nan,9.661221225102388553e-04,nan,7.270101222994300710e-04,nan,5.063821046478500553e-04,nan,3.246557183066344160e-04,nan,1.886750182815950339e-04,nan,1.060174629035464387e-04,nan,5.968272915793216242e-05,nan,3.799166971796454621e-05,nan,2.107765037800752081e-05,nan,3.184378534053620714e-05,nan,nan
1.076932797504516265e-03,nan,8.654636255221157849e-04,nan,6.623338808150685359e-04,nan,4.608057202886538120e-04,nan,2.926388513257210857e-04,nan,1.710639431820158859e-04,nan,9.597428397764618034e-05,nan,5.394163851590914291e-05,nan,3.016424296886484010e-05,nan,1.789599731063251257e-05,nan,1.954813937403674596e-05,nan,nan
1.808932149719243154e-03,nan,1.476636114138794907e-03,nan,1.144535147814266813e-03,nan,7.959480666021270150e-04,nan,5.034578996599487670e-04,nan,2.933220634976726094e-04,nan,1.641036031032906673e-04,nan,9.207739425060714269e-05,nan,5.064421567617936101e-05,nan,2.905051582984612035e-05,nan,2.647008515285087125e-05,nan,nan
2.852462604523516368e-03,nan,2.377605648945973430e-03,nan,1.870946877420401810e-03,nan,1.303479400496112585e-03,nan,8.219205903826521265e-04,nan,4.772373793455448156e-04,nan,2.664432950981527790e-04,nan,1.495260248557274527e-04,nan,8.115384929684660916e-05,nan,4.501571609941652850e-05,nan,3.484153730829489651e-05,nan,nan
4.271877935376199552e-03,nan,3.641690358895299275e-03,nan,2.912227650961589625e-03,nan,2.038789972427336190e-03,nan,1.285161388193888869e-03,nan,7.449339894281971743e-04,nan,4.158544855487194018e-04,nan,2.339816165732509735e-04,nan,1.258240022243178099e-04,nan,6.803395822148146821e-05,nan,4.673745804145332093e-05,nan,nan
6.158587009715405652e-03,nan,5.362659876482394998e-03,nan,4.357056328602323947e-03,nan,3.074260843792443569e-03,nan,1.943538798046873673e-03,nan,1.127003906482484030e-03,nan,6.302602317302857847e-04,nan,3.557904619262642005e-04,nan,1.902875577416751943e-04,nan,1.011179120173316383e-04,nan,6.469965642089901261e-05,nan,nan
8.645318193587638034e-03,nan,7.672861105766349242e-03,nan,6.328044373185195970e-03,nan,4.510380969006851787e-03,nan,2.866187677818599067e-03,nan,1.665294185041634898e-03,nan,9.339178703836394395e-04,nan,5.282169807363109280e-04,nan,2.816660781525720026e-04,nan,1.477748223560503471e-04,nan,9.085801925537657974e-05,nan,nan
1.193570193738555107e-02,nan,1.076608602496048096e-02,nan,8.998504322026526156e-03,nan,6.488272348170326560e-03,nan,4.150016970134853822e-03,nan,2.418641542829573846e-03,nan,1.360609220118803864e-03,nan,7.692023282395381691e-04,nan,4.088238823014982994e-04,nan,2.114114831340547075e-04,nan,1.255857606871146144e-04,nan,nan
1.628988338666553098e-02,nan,1.487748845165376421e-02,nan,1.257362667468130135e-02,nan,9.177960226346815187e-03,nan,5.916264747749829141e-03,nan,3.462533532145920922e-03,nan,1.953879996095021082e-03,nan,1.101747233909131573e-03,nan,5.820890758009950820e-04,nan,2.947960330790808711e-04,nan,1.666695964267754125e-04,nan,nan
2.193088081468391043e-02,nan,2.020019455428614941e-02,nan,1.722186506444729065e-02,nan,1.273030355483099549e-02,nan,8.282527310524760017e-03,nan,4.875659369860358555e-03,nan,2.761062933369017383e-03,nan,1.551741890329322781e-03,nan,8.144139623140487019e-04,nan,4.042118170126517292e-04,nan,2.171208469556904852e-04,nan,nan
