6.787024736503604640e-04,nan,6.277826686515441956e-04,nan,5.844488665045035648e-04,nan,5.248711507825750073e-04,nan,4.557174027008063636e-04,nan,3.591476037039470579e-04,nan,2.413458999144679914e-04,nan,1.430273634139549329e-04,nan,8.386294924284653509e-05,nan,4.668075628169256512e-05,nan,4.305551435444858683e-05,nan,nan
6.108335403304229532e-04,nan,5.701651428013828878e-04,nan,5.337803475448203716e-04,nan,4.817330689296644161e-04,nan,4.168440492951650997e-04,nan,3.288009923931852299e-04,nan,2.201141866592006696e-04,nan,1.296520206733484072e-04,nan,7.143540133034906314e-05,nan,4.025609341216274562e-05,nan,3.558557948034188405e-05,nan,nan
1.074266178185849692e-03,nan,1.010613903741775692e-03,nan,9.505907343000103002e-04,nan,8.610867761365930935e-04,nan,7.448093947312183372e-04,nan,5.872449792833282604e-04,nan,3.919335569843782324e-04,nan,2.297556356736138428e-04,nan,1.240537359477711485e-04,nan,6.791592868599265263e-05,nan,6.295626081164814203e-05,nan,nan
1.820085630739917693e-03,nan,1.727296537444334389e-03,nan,1.634179482069025467e-03,nan,1.486014690396011756e-03,nan,1.285578665547922224e-03,nan,1.013061574401225582e-03,nan,6.740672524348154376e-04,nan,3.938614406086445832e-04,nan,2.094002036318778470e-04,nan,1.108025290349510064e-04,nan,1.031125028475741111e-04,nan,nan
2.987093131040875326e-03,nan,2.857971633756126520e-03,nan,2.719323585406892719e-03,nan,2.481709583743690883e-03,nan,2.148180261905783921e-03,nan,1.691366142134608039e-03,nan,1.122366553492863597e-03,nan,6.540623543131753297e-04,nan,3.445993249753929620e-04,nan,1.769531352772632526e-04,nan,1.425646133017927054e-04,nan,nan
4.758296132324085249e-03,nan,4.584106161012976507e-03,nan,4.381999540284083235e-03,nan,4.012370615181313355e-03,nan,3.474652185949157930e-03,nan,2.732807452714345470e-03,nan,1.809243331868653744e-03,nan,1.049687258816365361e-03,nan,5.515364397514710632e-04,nan,2.767485630051672810e-04,nan,1.915903118927030709e-04,nan,nan
7.353706852012076127e-03,nan,7.125085851494691348e-03,nan,6.836162262950816297e-03,nan,6.275891415573446770e-03,nan,5.432458491428880480e-03,nan,4.268824815068609016e-03,nan,2.820349862181640091e-03,nan,1.630483458513434314e-03,nan,8.549451515279866314e-04,nan,4.223652203141648191e-04,nan,2.724217975234020949e-04,nan,nan
1.102222653628316847e-02,nan,1.072819189121517955e-02,nan,1.032225863110126929e-02,nan,9.492302943004260821e-03,nan,8.209563857557809069e-03,nan,6.441635781720701434e-03,nan,4.248167790733577316e-03,nan,2.451577756831155395e-03,nan,1.280345846318786326e-03,nan,6.261954572576385091e-04,nan,3.793734401778621110e-04,nan,nan
1.600972603611221928e-02,nan,1.563559963081401563e-02,nan,1.507188201310171068e-02,nan,1.387261897768699709e-02,nan,1.198304792067716139e-02,nan,9.381421082175323001e-03,nan,6.177938624503903457e-03,nan,3.561395262592726395e-03,nan,1.851192130325229543e-03,nan,8.975623039736394145e-04,nan,4.995483214098689296e-04,nan,nan
2.248829983137023633e-02,nan,2.201557976759710086e-02,nan,2.124368871672454098e-02,nan,1.955969775201455915e-02,nan,1.686695578633250203e-02,nan,1.316898414249381179e-02,nan,8.664740792708564357e-03,nan,4.992699622431434267e-03,nan,2.586562667312538710e-03,nan,1.245374427609816743e-03,nan,6.415788070217477842e-04,nan,nan
