1.814203954949301077e-04,1.768069488244273125e-04,1.658520497802876636e-04,1.603417884325427387e-04,1.526965857856280560e-04,1.468778861328785107e-04,1.469792371723162001e-04,1.405103711667121604e-04,1.316153729399809731e-04,1.342754447355054461e-04,1.275531610869343223e-04,1.215091049512425123e-04,1.175303573602089240e-04,1.135597214846945536e-04,1.124843274453125392e-04,1.105396093572741189e-04,1.082082890456484778e-04,1.072881163409384361e-04,1.061888822109543346e-04,1.060286609917830317e-04,1.067176137166128772e-04,1.061169540489098455e-04,1.070316730896485238e-04,1.087759384482128852e-04,1.083237921377857714e-04,1.120483643132318260e-04,1.175958783170756876e-04,1.198152867673187846e-04,1.085998072507142400e-04,1.092551915035040369e-04,1.109979477535038455e-04,1.114797017902849639e-04,1.282675446345760150e-04,1.837917171107265565e-04,1.109821422147481317e-04,9.072014610864468590e-05,8.226541076586943793e-05,7.703032587669056766e-05,8.123888087769265767e-05,9.442349630352629849e-05,8.284932081013649137e-05,5.909482947861606993e-05,5.765989194568779149e-05,6.705172198138970420e-05,5.257687108311405292e-05,5.164276009520362017e-05,4.995620125123244950e-05,6.398339978367782906e-05,4.877527255371607342e-05,4.992899960154686116e-05,4.871386836643924696e-05,5.032841712335626495e-05,5.061448668520351782e-05,5.126930065418360346e-05,5.246270740421163137e-05,5.468684368397134328e-05,5.722484148625854881e-05,5.701086376625104108e-05,5.886265168254171780e-05,6.093228467734194677e-05,6.322021813084167149e-05,6.663314204292752028e-05,6.870455355318805387e-05,7.128456756427913445e-05,7.341625749505261355e-05,7.650896443562278724e-05,8.027863092605655015e-05,8.369791443371328869e-05,8.909592851559756607e-05,9.178146748746736469e-05,9.641100568644374313e-05,1.003580774134475094e-04,1.056402405134004131e-04
1.644215797299310156e-04,1.599239631778090150e-04,1.509106814948698173e-04,1.461896517120068084e-04,1.387316005810724606e-04,1.335769272074596248e-04,1.301718689607725030e-04,1.269259066492040456e-04,1.195634312124080323e-04,1.152024452519307698e-04,1.147129416812648348e-04,1.096889915740243977e-04,1.062402267657225997e-04,1.021648415241565986e-04,1.010190143912020324e-04,9.909115923146043193e-05,9.702491194504176428e-05,9.554315095706119915e-05,9.458322884678085256e-05,9.378804153022895324e-05,9.447637563370446100e-05,9.352198943070414447e-05,9.540124514605208901e-05,9.564109220197320339e-05,9.433350207240388113e-05,9.886544683673298894e-05,9.983676448564382717e-05,1.026520110150383746e-04,9.336682814108199593e-05,9.468264904075083079e-05,9.694411054402175690e-05,9.876475065580287576e-05,9.901175906334685052e-05,9.767141590980496220e-05,9.013207606947315942e-05,7.858911888965471547e-05,7.109458696467744511e-05,6.649723495444647998e-05,7.215222342191018716e-05,6.206192899187276853e-05,6.184846820504509579e-05,5.286372098043949272e-05,5.152063054909131515e-05,5.174675207947495269e-05,4.855976487511706020e-05,4.716719766210880545e-05,4.618855547757363906e-05,4.611306303943576979e-05,4.553121441596611038e-05,4.665560138547177575e-05,4.572680559885157985e-05,4.709579089113786126e-05,4.768997349762444862e-05,4.820026243014486153e-05,4.940763312440074200e-05,5.076742920294332467e-05,5.274368023077970316e-05,5.369432646947217469e-05,5.552211499202050504e-05,5.751393379054626001e-05,5.955575830702179116e-05,6.218664567646169593e-05,6.481336548405402284e-05,6.667109121544876759e-05,6.947350550885998146e-05,7.238907752001799364e-05,7.586914433298603481e-05,7.925632062302789826e-05,8.384919150083139014e-05,8.666871456013361548e-05,9.103416320160870388e-05,9.470222969592863446e-05,9.948153448550842897e-05
2.932777571657052876e-04,2.810311285511906342e-04,2.693731181741303095e-04,2.608681224959060341e-04,2.476505411874534417e-04,2.382286336728177195e-04,2.301006567331247870e-04,2.241244308953089604e-04,2.125962560383403593e-04,2.047661409176411331e-04,2.010213907032875247e-04,1.936991405577242900e-04,1.874863331193596524e-04,1.799561409737249044e-04,1.774686047855593765e-04,1.733227611056217289e-04,1.697912977382029899e-04,1.661622468889108716e-04,1.646051531208964558e-04,1.619356213032754161e-04,1.622569922601288799e-04,1.601158480426882996e-04,1.653578271266586508e-04,1.621248806718827312e-04,1.595598842750460989e-04,1.664215383718706416e-04,1.649100326310551303e-04,1.664472676848167097e-04,1.554164208420783259e-04,1.582388046818301462e-04,1.613717004544911186e-04,1.644145207337046797e-04,1.544485650557482135e-04,1.469856953299741029e-04,1.422962235030004303e-04,1.309576930740974756e-04,1.197479269975108883e-04,1.120375905631266925e-04,1.158235907002549373e-04,1.017273884255266844e-04,9.855759343567855278e-05,9.210312470681885516e-05,8.986743604688419995e-05,8.897314291610271600e-05,8.671652837928845738e-05,8.401080936529194045e-05,8.333112242247675691e-05,8.305942090527605184e-05,8.230091180937483834e-05,8.439498937449776636e-05,8.317153052975401932e-05,8.569653320531483564e-05,8.697930898067574338e-05,8.791597982587137314e-05,9.039511764689572913e-05,9.252594913949238283e-05,9.608808006045324059e-05,9.818712067341609775e-05,1.017609929482179125e-04,1.054279111828922323e-04,1.091273303008328415e-04,1.138334867907705815e-04,1.189012866095100429e-04,1.222437214894135573e-04,1.275861916090209483e-04,1.329960508434618448e-04,1.393391323735186562e-04,1.456170220812224420e-04,1.534582920061255040e-04,1.590114195721596484e-04,1.667998772277050812e-04,1.736802382419732455e-04,1.822512763085806168e-04
5.073516398295846745e-04,4.856643413713145887e-04,4.657779376519294713e-04,4.503774669183900885e-04,4.287233335623087910e-04,4.118433905328776367e-04,3.963378297628422273e-04,3.841016414968067118e-04,3.664516829921806123e-04,3.526097103859495937e-04,3.425853780247453640e-04,3.315715400952792239e-04,3.205592505540182254e-04,3.072556987755885923e-04,3.020093925804299170e-04,2.938524212108233730e-04,2.874540556771888549e-04,2.798999076278825852e-04,2.772206762623218631e-04,2.705723581576339868e-04,2.692319197328559943e-04,2.646477209420142196e-04,2.749947700733757026e-04,2.644260446579414130e-04,2.604681103841363751e-04,2.681015009215639670e-04,2.629375920192784152e-04,2.609905652618752913e-04,2.492041667837058185e-04,2.545251539331139972e-04,2.569938012644498748e-04,2.585505671756830703e-04,2.363833099250124692e-04,2.231335302649032010e-04,2.190656495819367469e-04,2.104844520879974490e-04,1.955002890490474283e-04,1.831517387235675012e-04,1.810705658647159238e-04,1.666899791396520372e-04,1.612704304068088594e-04,1.562131652145548632e-04,1.523711647156203702e-04,1.506608771630734832e-04,1.498165737245317670e-04,1.454087164412635482e-04,1.459163316547971078e-04,1.457439916553391062e-04,1.443293499453936061e-04,1.481426271732227853e-04,1.468072918848790519e-04,1.513255850937819148e-04,1.537432195179321470e-04,1.556451148334489748e-04,1.604388397286188859e-04,1.639480824052137525e-04,1.702317758201031105e-04,1.742752799613610812e-04,1.809797946826163188e-04,1.874926526890371081e-04,1.940760191614506955e-04,2.025089087606477402e-04,2.116173189507637394e-04,2.177342818310320897e-04,2.272706100347198800e-04,2.370224793156131416e-04,2.482476187302730679e-04,2.594732340334474346e-04,2.725842846478391851e-04,2.829434071470443958e-04,2.963367146569072914e-04,3.088802582431436497e-04,3.237710983912791608e-04
8.531628239415209964e-04,8.166119182031031419e-04,7.822835917300621300e-04,7.553463600497089614e-04,7.206907558794337651e-04,6.919982299303222700e-04,6.650496689246873649e-04,6.416510238181281607e-04,6.146129170389076505e-04,5.900271572006893358e-04,5.709463360277126183e-04,5.530152911963581676e-04,5.341947878942896214e-04,5.116669670907186265e-04,5.011740425701595924e-04,4.866827839791931418e-04,4.747035760029559288e-04,4.609346400598259160e-04,4.552405843103382718e-04,4.426357481593692889e-04,4.376901907477330034e-04,4.283960680276292614e-04,4.408543096857518869e-04,4.222346536718915274e-04,4.168250110908640750e-04,4.217314455462726239e-04,4.130529857818544901e-04,4.064249292401499528e-04,3.929481875294327979e-04,4.009178579587155573e-04,4.000335058193395894e-04,3.962337276170384108e-04,3.641538181916329159e-04,3.444132322730478115e-04,3.382251735501607282e-04,3.336174740903753298e-04,3.135867346325978394e-04,2.954302719901513849e-04,2.869112925678365391e-04,2.720730004056701895e-04,2.645945835713555132e-04,2.605832035911810184e-04,2.534418883879836488e-04,2.512404619096158761e-04,2.516851753990385280e-04,2.457003488551743036e-04,2.476935454255363347e-04,2.486820119871243620e-04,2.462506027290337790e-04,2.530800548060228752e-04,2.518185694044336041e-04,2.595384615926722553e-04,2.637574859649598853e-04,2.676079082137685153e-04,2.761567639341042384e-04,2.821440939100630088e-04,2.929470527278320822e-04,3.002674882960499193e-04,3.122184111102421062e-04,3.233724392237630934e-04,3.348312844870148983e-04,3.495586567777185039e-04,3.650515331289146841e-04,3.761883277152227537e-04,3.924230046864907585e-04,4.094378180829894433e-04,4.286892549140407238e-04,4.480521896666747259e-04,4.695296648155823020e-04,4.879144026343852419e-04,5.103331445290348661e-04,5.322449897542023923e-04,5.573166058046357058e-04
1.391489026760120038e-03,1.330814214245876074e-03,1.274761127673761877e-03,1.230031854009525777e-03,1.174416754576667384e-03,1.128236380496177010e-03,1.083781694558629168e-03,1.042778494398080048e-03,1.001404342775300558e-03,9.591460627916274968e-04,9.276623944745291013e-04,8.972217421239775262e-04,8.664923595780423199e-04,8.299158808708505166e-04,8.103131722095805855e-04,7.864691911351051742e-04,7.646817339372148420e-04,7.414574362310988234e-04,7.289498829108565165e-04,7.088525171156772600e-04,6.980948210079582477e-04,6.799172796718095171e-04,6.868070944379076883e-04,6.621683231248351367e-04,6.543239818776289563e-04,6.517641907385554731e-04,6.404041605716662231e-04,6.285269335032959504e-04,6.104050343803946437e-04,6.180011297983237489e-04,6.125951276290690552e-04,6.000604126904570280e-04,5.652030390977583587e-04,5.339338250658793314e-04,5.231535245085921007e-04,5.228419454708012771e-04,4.930529611126635309e-04,4.695764473834979015e-04,4.572379086606780997e-04,4.379934747471764321e-04,4.278854549428197721e-04,4.254918849772590730e-04,4.127480956079199095e-04,4.102106026602911825e-04,4.111727223548312916e-04,4.045600507553877290e-04,4.073259606342904244e-04,4.113414101760551941e-04,4.081883110310201420e-04,4.195214897011896571e-04,4.190164995639464990e-04,4.316306226730364632e-04,4.388073926885452435e-04,4.461173267643091852e-04,4.603508532386260156e-04,4.705311612232360944e-04,4.886412008602406031e-04,5.013917705895025922e-04,5.216577050972033038e-04,5.401159717006502560e-04,5.595205355872233171e-04,5.842411648962988644e-04,6.094600901096379952e-04,6.292549743830384368e-04,6.558782143421321891e-04,6.845272292991563638e-04,7.164527879058229598e-04,7.486474378292429840e-04,7.830333014946158762e-04,8.142089088700532953e-04,8.507567427452322186e-04,8.873493954350942332e-04,9.282472181672111761e-04
2.192228550826395839e-03,2.096616432853659964e-03,2.009479020048471776e-03,1.938010783577264915e-03,1.851124647143033387e-03,1.779013804989642514e-03,1.708703061021311920e-03,1.641680280993901070e-03,1.579154229336750042e-03,1.510870402406524213e-03,1.461345434061668514e-03,1.410529871648741676e-03,1.362109554124441230e-03,1.305114712865294586e-03,1.271017227163347965e-03,1.233822833978841585e-03,1.196575337916255593e-03,1.159079536383641421e-03,1.134873507768964030e-03,1.104404168041720966e-03,1.083460010570095212e-03,1.051798967507187052e-03,1.046018446398602666e-03,1.014907768071964976e-03,1.001964935658377753e-03,9.868367327645337795e-04,9.723654885087779087e-04,9.540516149281389304e-04,9.274321300035815287e-04,9.271383516194496880e-04,9.211034467687686210e-04,8.911716566541952756e-04,8.666485454323966499e-04,8.168958440115684167e-04,7.989933180959345876e-04,8.030351239443189043e-04,7.567471309466079375e-04,7.296835033716002209e-04,7.167596963562718800e-04,6.881320963542550233e-04,6.749796720360596441e-04,6.732231767887111949e-04,6.542743833808849175e-04,6.512448814192514299e-04,6.519687888228161516e-04,6.464178280708797030e-04,6.494554244217364252e-04,6.578740351609641164e-04,6.554020455866399562e-04,6.720537103632923158e-04,6.745522015880597508e-04,6.944226789173243639e-04,7.065329930808722601e-04,7.194268446402614934e-04,7.421070599062660252e-04,7.588532908812601393e-04,7.883342933196515719e-04,8.096969582826236576e-04,8.425460887375492165e-04,8.721380481464593168e-04,9.039379607254982357e-04,9.436406407719356588e-04,9.833918383279579602e-04,1.017101610825917263e-03,1.059369638942664945e-03,1.105822701856507169e-03,1.156897061432731345e-03,1.208450714207477249e-03,1.262111565853495576e-03,1.312692909948659677e-03,1.370521621493789787e-03,1.429121638934714809e-03,1.493650102102495091e-03
3.329443964137603160e-03,3.187344179492161093e-03,3.056476217886728002e-03,2.945520881056288339e-03,2.815876342280339197e-03,2.706293819355193742e-03,2.599450850143394595e-03,2.495850045792202040e-03,2.402939285066095498e-03,2.299485422267563781e-03,2.223469975697782604e-03,2.142643859968465427e-03,2.069202124359022666e-03,1.983417724268805860e-03,1.927904738242415365e-03,1.872254882441144741e-03,1.812686139092457805e-03,1.754395173805595523e-03,1.712528457624779270e-03,1.666758814215380620e-03,1.626118858572089690e-03,1.579286921488013556e-03,1.555870672544803482e-03,1.514309124862355188e-03,1.493993621027799815e-03,1.460008193055342381e-03,1.439405931877969693e-03,1.411584186733002124e-03,1.372557565408939447e-03,1.355278295515351030e-03,1.354788263419517318e-03,1.293916445142904515e-03,1.282932916857839082e-03,1.221301756915737710e-03,1.193144698113909712e-03,1.197541789703243653e-03,1.132819093623995679e-03,1.103084986507950468e-03,1.089356427662146456e-03,1.049046874437057578e-03,1.031780772326540765e-03,1.027772812082817155e-03,1.004947615004879663e-03,1.000830261260192162e-03,1.001337446285650292e-03,9.986444104887997730e-04,1.002680270131419988e-03,1.016270556744497183e-03,1.016776188628760883e-03,1.040343140414678579e-03,1.048496260151565978e-03,1.078798969660815571e-03,1.098825652739279617e-03,1.120168083081767756e-03,1.155242264982785181e-03,1.181829929389798754e-03,1.227847008043469329e-03,1.262323927717354851e-03,1.313396789578477131e-03,1.359412669532164249e-03,1.409624207947670314e-03,1.470698031580779759e-03,1.531647956636997179e-03,1.586239104835556173e-03,1.651233774900783078e-03,1.723656055219616266e-03,1.802322468229933640e-03,1.881781895229988353e-03,1.963143626745804653e-03,2.041753387939869348e-03,2.130270789211105836e-03,2.220468200742406820e-03,2.318698986632162801e-03
4.871177971327132414e-03,4.668095976114654960e-03,4.477638761887308382e-03,4.311105204929707724e-03,4.125695594157528269e-03,3.965396160236635097e-03,3.809269359758163040e-03,3.656786870021584701e-03,3.521127737662141204e-03,3.373394071893811696e-03,3.259874486653748394e-03,3.138474493628603743e-03,3.031280082901087383e-03,2.907229197937429357e-03,2.821884661670965612e-03,2.741668831875209832e-03,2.651882285120807543e-03,2.565140654857403155e-03,2.497987718673868370e-03,2.431051235542112769e-03,2.362080276516748210e-03,2.296600199559690591e-03,2.251474798385079672e-03,2.193667238792691189e-03,2.163958885584484331e-03,2.105255361714318107e-03,2.073002733692858642e-03,2.030497778621326299e-03,1.975587114800480323e-03,1.938049422257395130e-03,1.936861774874026930e-03,1.843681595743914495e-03,1.828749625077875918e-03,1.776505956926827980e-03,1.733653447163931681e-03,1.725142648362950823e-03,1.648983224797438826e-03,1.615445289579026849e-03,1.593934193277678560e-03,1.546762401158232854e-03,1.522727109845148363e-03,1.515309288029455378e-03,1.491009325190480834e-03,1.485152561389120086e-03,1.486386979235420312e-03,1.487731177032558267e-03,1.494913950838292491e-03,1.515336659742342511e-03,1.521317657795570513e-03,1.555361087462677622e-03,1.571452092380974924e-03,1.616089114352186164e-03,1.648026756125352569e-03,1.681500227634110181e-03,1.734132495371065556e-03,1.775167348756265641e-03,1.843130602472637649e-03,1.897240292843838279e-03,1.973503290680486341e-03,2.042863524455127994e-03,2.119030896937554656e-03,2.209325196176609510e-03,2.299840522591111054e-03,2.384174961017405166e-03,2.480691070867900670e-03,2.589117443507864269e-03,2.705606396753464874e-03,2.823449935783831511e-03,2.942866732802243944e-03,3.060159423433656423e-03,3.190801294712247715e-03,3.324285121746890087e-03,3.468282511440059623e-03
6.857390457321584781e-03,6.576852856970584991e-03,6.309307063105213005e-03,6.069811743163952729e-03,5.814705178655565042e-03,5.590132824202307359e-03,5.370262614114562801e-03,5.155961529773178155e-03,4.963313586396854264e-03,4.762148332908984136e-03,4.598071501104885467e-03,4.425253318649673140e-03,4.274263752443541002e-03,4.103867478050414117e-03,3.979271632183235818e-03,3.867278223725228482e-03,3.738987259298698004e-03,3.615959086319845122e-03,3.515731421180393751e-03,3.420835536545543346e-03,3.318917690141858813e-03,3.228859846384639614e-03,3.157841477774887134e-03,3.077194578181475463e-03,3.021101006069984787e-03,2.948431034062389249e-03,2.897263597149342309e-03,2.834759660492981552e-03,2.762490137952133915e-03,2.705508700158484707e-03,2.680189317378720883e-03,2.571244015267397896e-03,2.539424398649686807e-03,2.506231435216558796e-03,2.444263548507999775e-03,2.406155341980441894e-03,2.325694316406517852e-03,2.284686526444399974e-03,2.247638507612718505e-03,2.200872249263361672e-03,2.170622547166780724e-03,2.160199454029470504e-03,2.134293915824397869e-03,2.126356927943466677e-03,2.129597119830027845e-03,2.135645682018572078e-03,2.148973274960564936e-03,2.179440035688444324e-03,2.193072878951008234e-03,2.241254431931450058e-03,2.269244424366727644e-03,2.332277643149231576e-03,2.380963554084419235e-03,2.430881514231453613e-03,2.507177059979385798e-03,2.568735675368364040e-03,2.664202441849429503e-03,2.746105636127958455e-03,2.855421611405868556e-03,2.956600247928566766e-03,3.067388082129656260e-03,3.195999619105194343e-03,3.325477702403160235e-03,3.450203659712372615e-03,3.588228150931857454e-03,3.743938626317438057e-03,3.909618769227684275e-03,4.077724892199519578e-03,4.246863147786873044e-03,4.415117735097901473e-03,4.600547462676143028e-03,4.790319283035374132e-03,4.993453310463137965e-03
