3.821147306432281371e-02,nan,3.884963922589502322e-02,nan,3.538594894072078639e-02,nan,3.130209691211308792e-02,nan,2.651816342453883202e-02,nan,2.182184201521599268e-02,nan,1.774811630338252871e-02,nan,1.418020336436032723e-02,nan,1.119001504634801331e-02,nan,8.693648891554122196e-03,nan,6.810543940496814608e-03,nan,5.976545646347032094e-03,nan,7.240230397892189959e-03,nan,9.671088193627313395e-03,nan,7.657749556245095277e-03,nan,nan
4.052583440911323998e-02,nan,4.146148637373995444e-02,nan,3.794904250552327829e-02,nan,3.346797903041532490e-02,nan,2.851263926830672688e-02,nan,2.363274489754522631e-02,nan,1.931473001365044406e-02,nan,1.552617072237069337e-02,nan,1.229879660009476801e-02,nan,9.594034173524007211e-03,nan,7.522582183869462938e-03,nan,6.576309259133603265e-03,nan,7.861705067241086045e-03,nan,1.041563063645896230e-02,nan,8.228961966804780245e-03,nan,nan
4.183321380152896923e-02,nan,4.292534040544861151e-02,nan,3.941192858822090833e-02,nan,3.466956794151815346e-02,nan,2.972901985633378749e-02,nan,2.487318935754215601e-02,nan,2.050045995027379928e-02,nan,1.662062488020324066e-02,nan,1.326417153332871794e-02,nan,1.041227449681250174e-02,nan,8.199146311141975937e-03,nan,7.162064836564605019e-03,nan,8.453638106657730689e-03,nan,1.107004998981173279e-02,nan,8.646177771580651483e-03,nan,nan
4.220745142593359395e-02,nan,4.360087753627128054e-02,nan,3.989331234733535514e-02,nan,3.517465965152526131e-02,nan,3.048019556958521392e-02,nan,2.585188440298520629e-02,nan,2.161878439108192926e-02,nan,1.776105232476929766e-02,nan,1.437323067345616309e-02,nan,1.140869902872442866e-02,nan,9.081118344138187568e-03,nan,7.983634436861264047e-03,nan,9.336577384047075809e-03,nan,1.201533069003500251e-02,nan,9.104989107955843014e-03,nan,nan
4.234588316549815767e-02,nan,4.388956709962474334e-02,nan,3.991839737850708808e-02,nan,3.562428564164439593e-02,nan,3.147580543308388379e-02,nan,2.726739209549473505e-02,nan,2.334040146753098635e-02,nan,1.956649916339339018e-02,nan,1.619691765722148027e-02,nan,1.308996415791223618e-02,nan,1.062603856318687298e-02,nan,9.512551504023225232e-03,nan,1.112455233135287505e-02,nan,1.397726317523883752e-02,nan,9.996575434763664905e-03,nan,nan
4.297296082220683489e-02,nan,4.398578087657929736e-02,nan,4.047005192278573665e-02,nan,3.704842483399558434e-02,nan,3.377290538384986052e-02,nan,3.016306478082842607e-02,nan,2.665519958649873247e-02,nan,2.295020191659787739e-02,nan,1.955632429175492223e-02,nan,1.618787707786243854e-02,nan,1.348959879487405741e-02,nan,1.241743785659187374e-02,nan,1.471390216688762097e-02,nan,1.801690766365352664e-02,nan,1.190080120683368117e-02,nan,nan
4.382612892920821623e-02,nan,4.467104187599388321e-02,nan,4.261310046055134110e-02,nan,4.056985430477776794e-02,nan,3.846697216774690176e-02,nan,3.562935368205115416e-02,nan,3.257030475640733391e-02,nan,2.884648149492913261e-02,nan,2.526711996548290998e-02,nan,2.143349417811490215e-02,nan,1.832841579931744624e-02,nan,1.738354820163554373e-02,nan,2.105098525466278167e-02,nan,2.526724315266964602e-02,nan,1.544594517961823087e-02,nan,nan
4.457268063799466745e-02,nan,4.648390167238185960e-02,nan,4.693817127662174710e-02,nan,4.679834609070575996e-02,nan,4.612173878631901230e-02,nan,4.415867749830305194e-02,nan,4.149738671476610463e-02,nan,3.764171488667378274e-02,nan,3.362633739152788570e-02,nan,2.909951208993686103e-02,nan,2.539734925529867765e-02,nan,2.471354116257742234e-02,nan,3.060298096817858082e-02,nan,3.629935004612769300e-02,nan,2.097473691452165709e-02,nan,nan
4.573112061880071910e-02,nan,4.942047905345135772e-02,nan,5.303260575559011480e-02,nan,5.515555714565700818e-02,nan,5.601862206134768096e-02,nan,5.496142729361352952e-02,nan,5.261573160957540990e-02,nan,4.855827118946730303e-02,nan,4.388570782734178138e-02,nan,3.853106143953450441e-02,nan,3.411283333997573025e-02,nan,3.383649616509615266e-02,nan,4.266462037751125175e-02,nan,5.027749249913066737e-02,nan,2.812221435156753158e-02,nan,nan
4.681131099388138178e-02,nan,5.235235581597040555e-02,nan,5.911832191954323468e-02,nan,6.355834527065018502e-02,nan,6.590084025781735300e-02,nan,6.578872617455161498e-02,nan,6.379038207224083101e-02,nan,5.964996432338282722e-02,nan,5.427953468330145442e-02,nan,4.816158884775217919e-02,nan,4.306810211536760136e-02,nan,4.323581925863582281e-02,nan,5.507578652337465769e-02,nan,6.457133209753541936e-02,nan,3.577843441728117968e-02,nan,nan
4.747919541906520102e-02,nan,5.403747768205875018e-02,nan,6.307355242920602290e-02,nan,6.939369862210315043e-02,nan,7.310673357959408813e-02,nan,7.418951345411196885e-02,nan,7.303434489785977368e-02,nan,6.942256500187576895e-02,nan,6.369321723281187730e-02,nan,5.714501431149509453e-02,nan,5.158822440283369892e-02,nan,5.183809168534226491e-02,nan,6.540599082493384064e-02,nan,7.590010257163545826e-02,nan,4.342430097531961575e-02,nan,nan
4.856861259037995038e-02,nan,5.451631972875860960e-02,nan,6.419080038641572505e-02,nan,7.167661750851807290e-02,nan,7.698688176894952218e-02,nan,8.017547474647586381e-02,nan,8.139520202546389471e-02,nan,7.998450795331031593e-02,nan,7.516476431067524444e-02,nan,6.914303228249124578e-02,nan,6.362910536163780828e-02,nan,6.280010153683877883e-02,nan,7.442061008331039840e-02,nan,8.364115794610170462e-02,nan,5.483826189437992354e-02,nan,nan
5.208862636734489654e-02,nan,5.542451950645906067e-02,nan,6.386871064952884258e-02,nan,7.203008899807207543e-02,nan,7.968265852510464375e-02,nan,8.665516649255933235e-02,nan,9.279278122935505357e-02,nan,9.669030592738593610e-02,nan,9.604060328034973171e-02,nan,9.339540264906232014e-02,nan,8.982071693698470694e-02,nan,8.646044413481068780e-02,nan,8.942653391357513470e-02,nan,9.296022243425455800e-02,nan,8.104558146907483995e-02,nan,nan
5.758690772538212904e-02,nan,5.703667100812008506e-02,nan,6.287339079595768987e-02,nan,7.127074521873102975e-02,nan,8.146432246946913591e-02,nan,9.298551738383495358e-02,nan,1.051764113030594500e-01,nan,1.168733672702197274e-01,nan,1.249316387807428846e-01,nan,1.307115553267307051e-01,nan,1.336619696575339356e-01,nan,1.289553816589718849e-01,nan,1.170622626525122945e-01,nan,1.092562972870476379e-01,nan,1.285667574269928060e-01,nan,nan
5.840402798535063167e-02,nan,5.466836904473081765e-02,nan,5.767336095061670331e-02,nan,6.522854607210742950e-02,nan,7.596621131603921440e-02,nan,8.936533779191584148e-02,nan,1.041111104834727824e-01,nan,1.209128150232317983e-01,nan,1.378122286744233038e-01,nan,1.538819891284340380e-01,nan,1.665537072405802732e-01,nan,1.657488302359185484e-01,nan,1.421364442690322694e-01,nan,1.219452119466066103e-01,nan,1.712946469157613505e-01,nan,nan
1.084010306837975696e-01,nan,9.200387045231321614e-02,nan,9.340840868592728552e-02,nan,1.025196631465396385e-01,nan,1.159856576806848755e-01,nan,1.345760488495688079e-01,nan,1.535279432530476384e-01,nan,1.797219182669410609e-01,nan,2.154160245263919415e-01,nan,2.560217185535471063e-01,nan,2.921451064514947182e-01,nan,3.121580952859519531e-01,nan,2.742189809127840161e-01,nan,2.249724932090539087e-01,nan,3.337005043209166910e-01,nan,nan
